ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains,bayesaverage
262122,Quix!,2018,2,8,60,14,38,7.35,12580,1.0,110,"Dice Rolling, Hand Management, Memory, Take That",Unknown,5.53854
179581,Havenfall,2017,2,4,120,10,39,7.74,12581,2.5,41,Deck Bag and Pool Building,Unknown,5.53092
165627,Rincala,2014,2,3,15,6,34,6.84,12582,2.33,48,"Mancala, Point to Point Movement",Unknown,5.53327
5964,American Civil War 1861-1865,1983,2,2,720,12,68,6.28,12583,3.33,336,"Dice Rolling, Hexagon Grid, Simulation",Wargames,5.51965
245644,Kobold,2018,2,4,20,6,38,6.73,12584,1.0,58,"Push Your Luck, Set Collection",Unknown,5.5257
154778,AssassinCon,2016,4,6,30,12,200,5.76,12585,1.0,548,"Player Elimination, Point to Point Movement, Secret Unit Deployment, Simultaneous Action Selection",Unknown,5.51107
20054,"Red God of War: The Soviet Operation Mars, 1942",2005,2,2,120,14,67,6.31,12586,2.71,348,"Chit-Pull System, Hexagon Grid",Wargames,5.52803
239452,Judge Dredd: Block War,2018,2,2,15,12,66,6.88,12587,2.5,148,Hand Management,Unknown,5.51821
2217,Columbus,1991,2,6,45,10,160,5.82,12588,2.0,347,"Hexagon Grid, Tile Placement",Unknown,5.52065
445,Die Osterinsel,1994,3,4,30,10,214,5.76,12589,1.6,386,Card Drafting,Unknown,5.53089
12319,Quandary,1970,2,2,20,10,60,6.39,12590,2.17,149,Point to Point Movement,Abstract Games,5.52284
227813,Doctor Who: Exterminate! The Miniatures Game,2017,2,4,60,12,52,7.26,12591,2.5,162,"Campaign / Battle Card Driven, Dice Rolling, Variable Player Powers",Unknown,5.52262
